fecha;cod_ine;CCAA;total;tipo;Pob_CCAA_2019;UCIS_Públicos;UCIS_Privados;UCI_Total
13/03/2020;12;Galicia;2;uci;2699499;215;48;263
16/03/2020;12;Galicia;9;uci;2699499;215;48;263
17/03/2020;12;Galicia;9;uci;2699499;215;48;263
18/03/2020;12;Galicia;12;uci;2699499;215;48;263
19/03/2020;12;Galicia;15;uci;2699499;215;48;263
20/03/2020;12;Galicia;19;uci;2699499;215;48;263
21/03/2020;12;Galicia;29;uci;2699499;215;48;263
22/03/2020;12;Galicia;35;uci;2699499;215;48;263
23/03/2020;12;Galicia;47;uci;2699499;215;48;263
24/03/2020;12;Galicia;55;uci;2699499;215;48;263
25/03/2020;12;Galicia;69;uci;2699499;215;48;263
26/03/2020;12;Galicia;86;uci;2699499;215;48;263
27/03/2020;12;Galicia;98;uci;2699499;215;48;263
28/03/2020;12;Galicia;112;uci;2699499;215;48;263
29/03/2020;12;Galicia;123;uci;2699499;215;48;263
30/03/2020;12;Galicia;134;uci;2699499;215;48;263
31/03/2020;12;Galicia;149;uci;2699499;215;48;263
01/04/2020;12;Galicia;158;uci;2699499;215;48;263
02/04/2020;12;Galicia;165;uci;2699499;215;48;263
03/04/2020;12;Galicia;178;uci;2699499;215;48;263
04/04/2020;12;Galicia;178;uci;2699499;215;48;263
05/04/2020;12;Galicia;170;uci;2699499;215;48;263
06/04/2020;12;Galicia;170;uci;2699499;215;48;263
07/04/2020;12;Galicia;162;uci;2699499;215;48;263
08/04/2020;12;Galicia;158;uci;2699499;215;48;263
09/04/2020;12;Galicia;155;uci;2699499;215;48;263
10/04/2020;12;Galicia;151;uci;2699499;215;48;263
11/04/2020;12;Galicia;144;uci;2699499;215;48;263
12/04/2020;12;Galicia;140;uci;2699499;215;48;263
13/04/2020;12;Galicia;136;uci;2699499;215;48;263
14/04/2020;12;Galicia;133;uci;2699499;215;48;263
15/04/2020;12;Galicia;128;uci;2699499;215;48;263
04/03/2020;13;Madrid;2;uci;6663394;479;225;704
05/03/2020;13;Madrid;2;uci;6663394;479;225;704
06/03/2020;13;Madrid;2;uci;6663394;479;225;704
09/03/2020;13;Madrid;53;uci;6663394;479;225;704
10/03/2020;13;Madrid;77;uci;6663394;479;225;704
11/03/2020;13;Madrid;102;uci;6663394;479;225;704
12/03/2020;13;Madrid;135;uci;6663394;479;225;704
13/03/2020;13;Madrid;180;uci;6663394;479;225;704
16/03/2020;13;Madrid;253;uci;6663394;479;225;704
17/03/2020;13;Madrid;340;uci;6663394;479;225;704
18/03/2020;13;Madrid;491;uci;6663394;479;225;704
19/03/2020;13;Madrid;590;uci;6663394;479;225;704
20/03/2020;13;Madrid;678;uci;6663394;479;225;704
21/03/2020;13;Madrid;767;uci;6663394;479;225;704
22/03/2020;13;Madrid;834;uci;6663394;479;225;704
23/03/2020;13;Madrid;942;uci;6663394;479;225;704
24/03/2020;13;Madrid;1050;uci;6663394;479;225;704
25/03/2020;13;Madrid;1150;uci;6663394;479;225;704
26/03/2020;13;Madrid;1221;uci;6663394;479;225;704
27/03/2020;13;Madrid;1312;uci;6663394;479;225;704
28/03/2020;13;Madrid;1404;uci;6663394;479;225;704
29/03/2020;13;Madrid;1429;uci;6663394;479;225;704
30/03/2020;13;Madrid;1460;uci;6663394;479;225;704
31/03/2020;13;Madrid;1514;uci;6663394;479;225;704
01/04/2020;13;Madrid;1514;uci;6663394;479;225;704
02/04/2020;13;Madrid;1528;uci;6663394;479;225;704
03/04/2020;13;Madrid;1506;uci;6663394;479;225;704
04/04/2020;13;Madrid;1498;uci;6663394;479;225;704
05/04/2020;13;Madrid;1499;uci;6663394;479;225;704
06/04/2020;13;Madrid;1510;uci;6663394;479;225;704
07/04/2020;13;Madrid;1494;uci;6663394;479;225;704
08/04/2020;13;Madrid;1450;uci;6663394;479;225;704
09/04/2020;13;Madrid;1433;uci;6663394;479;225;704
10/04/2020;13;Madrid;1399;uci;6663394;479;225;704
11/04/2020;13;Madrid;1376;uci;6663394;479;225;704
12/04/2020;13;Madrid;1332;uci;6663394;479;225;704
13/04/2020;13;Madrid;1327;uci;6663394;479;225;704
14/04/2020;13;Madrid;1299;uci;6663394;479;225;704
15/04/2020;13;Madrid;1244;uci;6663394;479;225;704
04/03/2020;14;Murcia;0;uci;1493898;112;11;123
05/03/2020;14;Murcia;0;uci;1493898;112;11;123
06/03/2020;14;Murcia;0;uci;1493898;112;11;123
09/03/2020;14;Murcia;0;uci;1493898;112;11;123
10/03/2020;14;Murcia;0;uci;1493898;112;11;123
11/03/2020;14;Murcia;0;uci;1493898;112;11;123
12/03/2020;14;Murcia;1;uci;1493898;112;11;123
13/03/2020;14;Murcia;1;uci;1493898;112;11;123
16/03/2020;14;Murcia;2;uci;1493898;112;11;123
17/03/2020;14;Murcia;3;uci;1493898;112;11;123
18/03/2020;14;Murcia;4;uci;1493898;112;11;123
19/03/2020;14;Murcia;6;uci;1493898;112;11;123
20/03/2020;14;Murcia;11;uci;1493898;112;11;123
21/03/2020;14;Murcia;14;uci;1493898;112;11;123
22/03/2020;14;Murcia;16;uci;1493898;112;11;123
23/03/2020;14;Murcia;23;uci;1493898;112;11;123
24/03/2020;14;Murcia;26;uci;1493898;112;11;123
25/03/2020;14;Murcia;33;uci;1493898;112;11;123
26/03/2020;14;Murcia;36;uci;1493898;112;11;123
27/03/2020;14;Murcia;53;uci;1493898;112;11;123
28/03/2020;14;Murcia;58;uci;1493898;112;11;123
29/03/2020;14;Murcia;58;uci;1493898;112;11;123
30/03/2020;14;Murcia;58;uci;1493898;112;11;123
31/03/2020;14;Murcia;59;uci;1493898;112;11;123
01/04/2020;14;Murcia;59;uci;1493898;112;11;123
02/04/2020;14;Murcia;68;uci;1493898;112;11;123
03/04/2020;14;Murcia;72;uci;1493898;112;11;123
04/04/2020;14;Murcia;79;uci;1493898;112;11;123
05/04/2020;14;Murcia;80;uci;1493898;112;11;123
06/04/2020;14;Murcia;81;uci;1493898;112;11;123
07/04/2020;14;Murcia;84;uci;1493898;112;11;123
08/04/2020;14;Murcia;86;uci;1493898;112;11;123
09/04/2020;14;Murcia;87;uci;1493898;112;11;123
10/04/2020;14;Murcia;88;uci;1493898;112;11;123
11/04/2020;14;Murcia;88;uci;1493898;112;11;123
12/04/2020;14;Murcia;91;uci;1493898;112;11;123
13/04/2020;14;Murcia;94;uci;1493898;112;11;123
14/04/2020;14;Murcia;96;uci;1493898;112;11;123
15/04/2020;14;Murcia;97;uci;1493898;112;11;123
04/03/2020;15;Navarra;1;uci;654214;46;19;65
05/03/2020;15;Navarra;1;uci;654214;46;19;65
06/03/2020;15;Navarra;1;uci;654214;46;19;65
09/03/2020;15;Navarra;1;uci;654214;46;19;65
10/03/2020;15;Navarra;2;uci;654214;46;19;65
11/03/2020;15;Navarra;3;uci;654214;46;19;65
12/03/2020;15;Navarra;3;uci;654214;46;19;65
13/03/2020;15;Navarra;4;uci;654214;46;19;65
16/03/2020;15;Navarra;5;uci;654214;46;19;65
17/03/2020;15;Navarra;10;uci;654214;46;19;65
18/03/2020;15;Navarra;10;uci;654214;46;19;65
19/03/2020;15;Navarra;11;uci;654214;46;19;65
20/03/2020;15;Navarra;19;uci;654214;46;19;65
21/03/2020;15;Navarra;25;uci;654214;46;19;65
22/03/2020;15;Navarra;30;uci;654214;46;19;65
23/03/2020;15;Navarra;40;uci;654214;46;19;65
24/03/2020;15;Navarra;45;uci;654214;46;19;65
25/03/2020;15;Navarra;51;uci;654214;46;19;65
26/03/2020;15;Navarra;54;uci;654214;46;19;65
27/03/2020;15;Navarra;75;uci;654214;46;19;65
28/03/2020;15;Navarra;84;uci;654214;46;19;65
29/03/2020;15;Navarra;90;uci;654214;46;19;65
30/03/2020;15;Navarra;96;uci;654214;46;19;65
31/03/2020;15;Navarra;99;uci;654214;46;19;65
01/04/2020;15;Navarra;104;uci;654214;46;19;65
02/04/2020;15;Navarra;108;uci;654214;46;19;65
03/04/2020;15;Navarra;119;uci;654214;46;19;65
04/04/2020;15;Navarra;120;uci;654214;46;19;65
05/04/2020;15;Navarra;123;uci;654214;46;19;65
06/04/2020;15;Navarra;124;uci;654214;46;19;65
07/04/2020;15;Navarra;124;uci;654214;46;19;65
08/04/2020;15;Navarra;124;uci;654214;46;19;65
09/04/2020;15;Navarra;124;uci;654214;46;19;65
10/04/2020;15;Navarra;124;uci;654214;46;19;65
11/04/2020;15;Navarra;124;uci;654214;46;19;65
12/04/2020;15;Navarra;124;uci;654214;46;19;65
13/04/2020;15;Navarra;124;uci;654214;46;19;65
14/04/2020;15;Navarra;124;uci;654214;46;19;65
15/04/2020;15;Navarra;124;uci;654214;46;19;65
04/03/2020;16;Pais Vasco;0;uci;2207776;158;21;179
05/03/2020;16;Pais Vasco;0;uci;2207776;158;21;179
06/03/2020;16;Pais Vasco;1;uci;2207776;158;21;179
09/03/2020;16;Pais Vasco;5;uci;2207776;158;21;179
10/03/2020;16;Pais Vasco;5;uci;2207776;158;21;179
11/03/2020;16;Pais Vasco;15;uci;2207776;158;21;179
12/03/2020;16;Pais Vasco;18;uci;2207776;158;21;179
13/03/2020;16;Pais Vasco;20;uci;2207776;158;21;179
16/03/2020;16;Pais Vasco;29;uci;2207776;158;21;179
17/03/2020;16;Pais Vasco;33;uci;2207776;158;21;179
18/03/2020;16;Pais Vasco;37;uci;2207776;158;21;179
19/03/2020;16;Pais Vasco;44;uci;2207776;158;21;179
20/03/2020;16;Pais Vasco;53;uci;2207776;158;21;179
21/03/2020;16;Pais Vasco;71;uci;2207776;158;21;179
22/03/2020;16;Pais Vasco;81;uci;2207776;158;21;179
23/03/2020;16;Pais Vasco;92;uci;2207776;158;21;179
24/03/2020;16;Pais Vasco;106;uci;2207776;158;21;179
25/03/2020;16;Pais Vasco;119;uci;2207776;158;21;179
26/03/2020;16;Pais Vasco;137;uci;2207776;158;21;179
27/03/2020;16;Pais Vasco;154;uci;2207776;158;21;179
28/03/2020;16;Pais Vasco;176;uci;2207776;158;21;179
29/03/2020;16;Pais Vasco;271;uci;2207776;158;21;179
30/03/2020;16;Pais Vasco;293;uci;2207776;158;21;179
31/03/2020;16;Pais Vasco;307;uci;2207776;158;21;179
01/04/2020;16;Pais Vasco;324;uci;2207776;158;21;179
02/04/2020;16;Pais Vasco;344;uci;2207776;158;21;179
03/04/2020;16;Pais Vasco;363;uci;2207776;158;21;179
04/04/2020;16;Pais Vasco;377;uci;2207776;158;21;179
05/04/2020;16;Pais Vasco;404;uci;2207776;158;21;179
06/04/2020;16;Pais Vasco;410;uci;2207776;158;21;179
07/04/2020;16;Pais Vasco;417;uci;2207776;158;21;179
08/04/2020;16;Pais Vasco;430;uci;2207776;158;21;179
09/04/2020;16;Pais Vasco;433;uci;2207776;158;21;179
10/04/2020;16;Pais Vasco;442;uci;2207776;158;21;179
11/04/2020;16;Pais Vasco;453;uci;2207776;158;21;179
12/04/2020;16;Pais Vasco;459;uci;2207776;158;21;179
13/04/2020;16;Pais Vasco;464;uci;2207776;158;21;179
14/04/2020;16;Pais Vasco;470;uci;2207776;158;21;179
15/04/2020;16;Pais Vasco;471;uci;2207776;158;21;179
